"","game_id","play_id","koe","kicker_player_id","kicker_player_name","pred_class","pred_prob","fg_made"
"4336","2003_11_BAL_MIA",2392,1.24363829300176,"32013030-2d30-3031-3033-3733ae8cef2a","O.Mare","TRUE",0.585453902332747,TRUE
"4337","2003_11_BAL_MIA",2955,0.781129500479118,"00-0015784","M.Stover","TRUE",0.739623499840294,TRUE
"4338","2003_11_BAL_MIA",3316,-2.0339522864033,"32013030-2d30-3031-3033-3733ae8cef2a","O.Mare","TRUE",0.677984095467767,FALSE
"4339","2003_11_BAL_MIA",3876,0.671392182191055,"32013030-2d30-3031-3033-3733ae8cef2a","O.Mare","TRUE",0.776202605936315,TRUE
"4340","2003_11_DAL_NE",671,0.14031712061428,"32013030-2d30-3031-3639-3139bbb7103e","A.Vinatieri","TRUE",0.953227626461907,TRUE
"4341","2003_11_DAL_NE",3588,0.186269608906054,"32013030-2d30-3031-3639-3139bbb7103e","A.Vinatieri","TRUE",0.937910130364649,TRUE
"4342","2003_11_GB_TB",1010,0.241377156249903,"32013030-2d30-3031-3030-3732c2acb990","R.Longwell","TRUE",0.919540947916699,TRUE
"4343","2003_11_GB_TB",1138,0.1250669423935,"00-0006223","M.Gramatica","TRUE",0.958311019202167,TRUE
"4344","2003_11_GB_TB",1282,0.289569772678294,"32013030-2d30-3031-3030-3732c2acb990","R.Longwell","TRUE",0.903476742440569,TRUE
"4345","2003_11_GB_TB",1949,0.905332589169301,"00-0006223","M.Gramatica","TRUE",0.6982224702769,TRUE
"4346","2003_11_HOU_BUF",1059,-2.76016777395537,"32013030-2d30-3031-3933-313071fe069e","R.Lindell","TRUE",0.920055924651789,FALSE
"4347","2003_11_HOU_BUF",1380,-2.16072370576488,"32013030-2d30-3031-3933-313071fe069e","R.Lindell","TRUE",0.72024123525496,FALSE
"4348","2003_11_HOU_BUF",1717,0.13668105408636,"32013030-2d30-3031-3933-313071fe069e","R.Lindell","TRUE",0.95443964863788,TRUE
"4349","2003_11_HOU_BUF",2421,0.670623391037785,"00-0001980","K.Brown","TRUE",0.776458869654072,TRUE
"4350","2003_11_HOU_BUF",2795,0.10251628591879,"32013030-2d30-3031-3933-313071fe069e","R.Lindell","TRUE",0.965827904693736,TRUE
